-2984.84,7598.68,715.837
-2982.9,7593.88,715.454
-2983.39,7595.08,715.55
-2987.54,7605.35,716.37
-2991.49,7615.1,717.147
-2993.75,7620.67,717.591
-2997.49,7629.92,718.329
-3011.45,7664.41,721.08
-2998.36,7632.07,718.5
-2968.17,7557.5,712.552
-2964.1,7547.43,711.75
-2962.3,7542.99,711.395
-2984.4,7597.58,715.75
-2978.92,7584.06,714.671
-3006.61,7652.45,720.126
-2985.5,7600.3,715.966
-2991.44,7614.97,717.137
-2992.68,7618.05,717.382
-3017.97,7686.17,722.805
-3015.11,7674.03,721.826
-3007.94,7656.6,720.426
-2982.59,7594.26,715.442
-2983.73,7598.79,715.741
-2989.96,7611.32,716.845
-2971.39,7565.48,713.189
-2981.62,7579.4,716.248
-2993,7617.04,716.974
-2985.87,7598.48,715.33
-2970.55,7559.95,712.09
-2973.16,7560.05,711.129
-2996.04,7626.34,718.043
-2999.77,7635.57,718.779
-3025.83,7699.95,723.914
-2996.34,7627.09,718.103
-3009.28,7659.05,720.653
-3004.88,7648.18,719.785
-3009.19,7658.83,720.635
-2987.51,7605.28,716.364
-2988.97,7608.88,716.651
-2989.21,7609.48,716.698
-2997.02,7628.76,718.236
-2985.64,7600.64,715.993
-2992.47,7617.52,717.34
-2981.09,7589.4,715.097
-2974.73,7573.69,713.844
-2986.1,7601.79,716.085
-2981.97,7597.11,715.701
-2985.48,7600.83,715.988
-2994.43,7623.22,717.763
-2975.27,7576.18,714
-2985.24,7602.53,716.039
-2993.83,7620.89,717.609
-2986.1,7601.79,716.085
-2983.02,7594.18,715.479
-2983.59,7595.58,715.59
-2990.29,7612.15,716.911
-2967.96,7556.96,712.509
-2969.65,7561.14,712.843
-2984.82,7604.14,716.262
-2967.19,7555.65,712.384
-2973.92,7572.55,713.722
-2983.98,7597.68,715.715
-2981.44,7593.13,715.289
-2979.14,7584.58,714.712
-2979.42,7585.28,714.768
-2968.77,7558.98,712.671
-2978.4,7582.76,714.567
-2976.53,7578.14,714.199
-2973.48,7570.62,713.599
-2965.79,7551.6,712.082
-2971.23,7565.06,713.156
-2981.18,7589.64,715.116
-2972.23,7567.52,713.352
-2990.8,7613.4,717.011
-2973.75,7571.28,713.652
-2985.33,7599.89,715.934
-2987.8,7605.99,716.42
-2988.81,7608.48,716.619
-2990.79,7613.38,717.01
-2997.6,7635.77,718.785
-2983.01,7594.73,715.501
-3002.02,7641.97,719.259
-2999.49,7636.02,718.773
-2994.29,7624.87,717.821
-2981.18,7589.63,715.115
-2981.41,7590.2,715.161
-2987.58,7605.45,716.377
-2970.93,7564.3,713.095
-2971.25,7553.74,714.19
-3001.92,7638.93,718.722
-2977.71,7578.13,713.71
-2982.88,7589.94,714.489
-2954.5,7513.96,707.453
-2986.67,7603.2,716.198
-2984.2,7597.09,715.711
-3003.76,7633.85,720.622
-2987.57,7609.03,716.327
-2993.33,7617.29,716.812
-2987.27,7601.62,715.389
-2958.38,7524.67,708.265
-2974.14,7563.71,714.885
-2953.43,7524.57,709.59
-2958.35,7519.53,710.948
-2932.99,7465.58,704.213
-2919.29,7425.19,699.843
-2965.46,7555.25,711.607
-2951.07,7506.05,706.801
-2986.32,7603.18,716.165
-2989.19,7610.56,716.743
-2987.87,7614.57,716.989
-3003.8,7651.67,720.032
-2976.04,7583.87,714.593
-2989.98,7613.93,716.959
-3005.11,7642.02,721.1
-2966.43,7555.23,711.899
-2983.74,7584.37,716.071
-2958.25,7527.12,709.154
-2935.02,7462.89,702.892
-2957.59,7527.44,709.504
-2947.61,7496.92,706.094
-2980.85,7588.82,715.051
-2981.75,7591.04,715.228
-2955.24,7525.56,710.005
-2969.24,7560.14,712.763
-2980.78,7577.24,716.076
-2970.03,7560.14,712.438
-2978.77,7580.76,713.92
-2979.41,7581.35,713.804
-2979.54,7575.82,712.387
-2990.87,7613.56,717.024
-2991.98,7616.31,717.244
-3005.15,7648.84,719.838
-2982.38,7592.58,715.351
-2969.91,7561.78,712.894
